,date,hors,ws,wd,horsObs,wp1
56956,20110214,29,4.43,162.51,0,0.471
56957,20110214,30,4.49,163.29,0,0.211
56958,20110214,31,4.77,162.37,0,0.201
56959,20110214,32,5.16,160.91,0,0.13
56960,20110214,33,5.5,160.03,0,0.12
56961,20110214,34,5.62,160.17,0,0.035
56962,20110214,35,5.39,160.48,0,0.0
56963,20110214,36,4.7,159.67,0,0.0
56978,20110214,3,7.88,115.54,12,0.667
56985,20110214,10,7.43,143.79,12,0.436
56986,20110214,11,6.26,143.81,12,0.446
56987,20110214,12,5.37,146.68,12,0.461
56988,20110214,13,4.89,152.02,12,0.777
56989,20110214,14,4.73,157.41,12,0.6970000000000001
56990,20110214,15,4.68,160.22,12,0.551
56991,20110214,16,4.57,159.34,12,0.511
56992,20110214,17,4.54,157.43,12,0.471
56993,20110214,18,4.75,158.37,12,0.211
56994,20110214,19,5.3,163.3,12,0.201
56995,20110214,20,5.82,166.81,12,0.13
56996,20110214,21,5.76,164.48,12,0.12
56997,20110214,22,4.9,151.3,12,0.035
56998,20110214,23,4.13,127.36,12,0.0
56999,20110214,24,3.78,105.08,12,0.0
57026,20110215,3,4.32,155.01,0,0.551
57027,20110215,4,4.32,157.47,0,0.511
57028,20110215,5,4.47,159.9,0,0.471
57029,20110215,6,4.85,162.72,0,0.211
57030,20110215,7,5.43,165.55,0,0.201
57031,20110215,8,5.85,166.44,0,0.13
57032,20110215,9,5.68,163.53,0,0.12
57033,20110215,10,4.75,153.68,0,0.035
57034,20110215,11,3.64,135.29,0,0.0
57035,20110215,12,2.81,112.89,0,0.0
57077,20110215,6,1.9,30.42,12,0.211
57078,20110215,7,1.98,29.19,12,0.201
57156,20110216,37,3.79,30.11,0,0.431
57157,20110216,38,3.87,28.06,0,0.526
57158,20110216,39,3.99,27.72,0,0.496
57159,20110216,40,4.13,28.65,0,0.617
57160,20110216,41,4.26,29.78,0,0.637
57161,20110216,42,4.37,30.01,0,0.682
57162,20110216,43,4.45,28.73,0,0.737
57163,20110216,44,4.52,26.88,0,0.732
57165,20110216,46,4.65,26.07,0,0.867
57192,20110216,25,3.71,30.63,12,0.431
57193,20110216,26,3.91,32.96,12,0.526
57194,20110216,27,4.14,35.38,12,0.496
57195,20110216,28,4.3,36.54,12,0.617
57196,20110216,29,4.4,36.31,12,0.637
57197,20110216,30,4.52,34.7,12,0.682
57198,20110216,31,4.7,32.1,12,0.737
57199,20110216,32,4.91,29.91,12,0.732
57200,20110216,33,5.06,29.46,12,0.777
57201,20110216,34,5.12,31.45,12,0.867
57202,20110216,35,5.2,34.58,12,0.907
57204,20110216,37,5.96,37.15,12,0.882
57205,20110216,38,6.54,36.75,12,0.947
57206,20110216,39,6.99,37.2,12,0.932
57207,20110216,40,7.16,39.35,12,0.927
57208,20110216,41,7.19,42.5,12,0.927
57209,20110216,42,7.27,45.51,12,0.867
57210,20110216,43,7.5,47.56,12,0.917
57211,20110216,44,7.77,50.04,12,0.922
57228,20110217,13,4.07,29.87,0,0.431
57229,20110217,14,4.28,31.74,0,0.526
57230,20110217,15,4.49,34.1,0,0.496
57231,20110217,16,4.59,35.43,0,0.617
57232,20110217,17,4.63,35.47,0,0.637
57233,20110217,18,4.7,34.12,0,0.682
57234,20110217,19,4.88,31.63,0,0.737
57235,20110217,20,5.06,29.19,0,0.732
57236,20110217,21,5.08,27.8,0,0.777
57237,20110217,22,4.87,28.14,0,0.867
57238,20110217,23,4.65,29.99,0,0.907
57240,20110217,25,5.33,34.57,0,0.882
57241,20110217,26,6.15,36.19,0,0.947
57242,20110217,27,6.85,38.09,0,0.932
57243,20110217,28,7.17,40.84,0,0.927
57244,20110217,29,7.24,44.14,0,0.927
57245,20110217,30,7.3,47.27,0,0.867
57246,20110217,31,7.49,49.59,0,0.917
57247,20110217,32,7.71,51.94,0,0.922
57248,20110217,33,7.84,55.56,0,0.917
57249,20110217,34,7.85,61.32,0,0.8170000000000001
57261,20110217,46,7.21,80.24,0,0.947
57276,20110217,13,5.68,32.11,12,0.882
57277,20110217,14,6.68,31.45,12,0.947
57278,20110217,15,7.53,32.7,12,0.932
57283,20110217,20,7.82,51.02,12,0.922
57284,20110217,21,7.82,54.72,12,0.917
57316,20110218,5,7.72,42.86,0,0.927
57317,20110218,6,7.5,43.59,0,0.867
57318,20110218,7,7.4,44.93,0,0.917
57319,20110218,8,7.47,48.11,0,0.922
57320,20110218,9,7.76,54.29,0,0.917
57492,20110219,37,3.2,247.08,12,0.05
57493,20110219,38,3.28,244.36,12,0.005
57494,20110219,39,3.42,237.32,12,0.0
57495,20110219,40,3.88,228.01,12,0.13
57496,20110219,41,4.56,220.85,12,0.28600000000000003
57497,20110219,42,5.18,217.39,12,0.401
57498,20110219,43,5.5,217.31,12,0.411
57499,20110219,44,5.56,218.84,12,0.436
57500,20110219,45,5.44,220.39,12,0.486
57501,20110219,46,5.22,220.65,12,0.35600000000000004
57528,20110220,25,3.29,238.74,0,0.05
57529,20110220,26,3.47,239.93,0,0.005
57530,20110220,27,3.58,235.62,0,0.0
57531,20110220,28,3.92,225.75,0,0.13
57532,20110220,29,4.54,216.8,0,0.28600000000000003
57533,20110220,30,5.17,212.96,0,0.401
57534,20110220,31,5.56,214.71,0,0.411
57535,20110220,32,5.79,219.02,0,0.436
57536,20110220,33,5.93,222.86,0,0.486
57537,20110220,34,6.02,224.13,0,0.35600000000000004
57538,20110220,35,6.09,223.71,0,0.516
57539,20110220,36,6.19,223.11,0,0.546
57540,20110220,37,6.34,223.37,0,0.35100000000000003
57541,20110220,38,6.47,223.87,0,0.456
57542,20110220,39,6.51,223.71,0,0.591
57543,20110220,40,6.37,222.3,0,0.511
57544,20110220,41,6.08,220.3,0,0.155
57545,20110220,42,5.64,218.79,0,0.165
57546,20110220,43,5.09,218.85,0,0.241
57547,20110220,44,4.6,220.41,0,0.371
57548,20110220,45,4.39,222.6,0,0.29100000000000004
57549,20110220,46,4.59,224.12,0,0.231
57564,20110220,13,2.43,256.3,12,0.05
57565,20110220,14,2.2,244.1,12,0.005
57566,20110220,15,2.32,228.81,12,0.0
57567,20110220,16,2.99,220.59,12,0.13
57568,20110220,17,3.85,218.98,12,0.28600000000000003
57569,20110220,18,4.52,220.13,12,0.401
57570,20110220,19,4.75,222.53,12,0.411
57571,20110220,20,4.65,225.32,12,0.436
57572,20110220,21,4.4,227.37,12,0.486
57573,20110220,22,4.17,227.5,12,0.35600000000000004
57574,20110220,23,4.07,226.58,12,0.516
57575,20110220,24,4.19,226.39,12,0.546
57576,20110220,25,4.58,227.96,12,0.35100000000000003
57577,20110220,26,5.13,229.82,12,0.456
57578,20110220,27,5.7,230.64,12,0.591
57579,20110220,28,6.1,229.98,12,0.511
57580,20110220,29,6.2,228.65,12,0.155
57581,20110220,30,5.84,227.38,12,0.165
57582,20110220,31,4.98,226.75,12,0.241
57583,20110220,32,4.06,227.25,12,0.371
57584,20110220,33,3.62,229.63,12,0.29100000000000004
57585,20110220,34,4.03,232.91,12,0.231
57586,20110220,35,4.87,235.28,12,0.185
57588,20110220,37,5.56,238.44,12,0.17
57589,20110220,38,5.17,240.4,12,0.185
57590,20110220,39,4.74,242.86,12,0.195
57591,20110220,40,4.58,245.39,12,0.185
57592,20110220,41,4.61,247.61,12,0.145
57593,20110220,42,4.7,249.55,12,0.386
57594,20110220,43,4.74,251.32,12,0.406
57595,20110220,44,4.75,252.55,12,0.321
57596,20110220,45,4.75,252.66,12,0.16
57597,20110220,46,4.78,251.35,12,0.065
57602,20110221,3,2.07,240.34,0,0.0
57603,20110221,4,2.7,228.69,0,0.13
57604,20110221,5,3.47,222.24,0,0.28600000000000003
57605,20110221,6,4.16,219.51,0,0.401
57606,20110221,7,4.64,219.15,0,0.411
57607,20110221,8,4.88,219.69,0,0.436
57608,20110221,9,4.92,220.03,0,0.486
57609,20110221,10,4.81,219.51,0,0.35600000000000004
57610,20110221,11,4.73,218.87,0,0.516
57611,20110221,12,4.88,219.31,0,0.546
57612,20110221,13,5.38,221.31,0,0.35100000000000003
57613,20110221,14,6.01,223.58,0,0.456
57614,20110221,15,6.43,225.27,0,0.591
57615,20110221,16,6.38,226.13,0,0.511
57616,20110221,17,5.97,226.37,0,0.155
57617,20110221,18,5.37,226.09,0,0.165
57618,20110221,19,4.75,225.43,0,0.241
57619,20110221,20,4.23,225.18,0,0.371
57620,20110221,21,3.88,226.72,0,0.29100000000000004
57621,20110221,22,3.77,230.86,0,0.231
57622,20110221,23,3.83,235.44,0,0.185
57624,20110221,25,3.86,237.38,0,0.17
57625,20110221,26,3.76,235.03,0,0.185
57626,20110221,27,3.71,233.25,0,0.195
57627,20110221,28,3.76,233.95,0,0.185
57628,20110221,29,3.84,236.5,0,0.145
57629,20110221,30,3.88,239.79,0,0.386
57630,20110221,31,3.81,243.12,0,0.406
57631,20110221,32,3.75,246.07,0,0.321
57632,20110221,33,3.84,247.89,0,0.16
57633,20110221,34,4.16,247.99,0,0.065
57634,20110221,35,4.51,246.94,0,0.105
57635,20110221,36,4.62,245.29,0,0.175
57650,20110221,3,6.43,222.11,12,0.0
57651,20110221,4,6.05,223.24,12,0.13
57652,20110221,5,5.48,224.63,12,0.28600000000000003
57653,20110221,6,4.85,225.56,12,0.401
57654,20110221,7,4.29,225.17,12,0.411
57655,20110221,8,3.91,224.19,12,0.436
57656,20110221,9,3.8,224.36,12,0.486
57657,20110221,10,3.99,226.85,12,0.35600000000000004
57658,20110221,11,4.34,230.12,12,0.516
57659,20110221,12,4.62,232.78,12,0.546
57660,20110221,13,4.64,234.35,12,0.17
57661,20110221,14,4.46,235.05,12,0.185
57662,20110221,15,4.17,234.92,12,0.195
57663,20110221,16,3.87,234.07,12,0.185
57664,20110221,17,3.61,233.45,12,0.145
57665,20110221,18,3.41,234.52,12,0.386
57666,20110221,19,3.3,238.26,12,0.406
57667,20110221,20,3.35,242.45,12,0.321
57668,20110221,21,3.55,243.92,12,0.16
57669,20110221,22,3.9,241.4,12,0.065
57670,20110221,23,4.24,237.68,12,0.105
57671,20110221,24,4.37,235.11,12,0.175
57698,20110222,3,3.85,235.12,0,0.195
57699,20110222,4,3.51,234.14,0,0.185
57700,20110222,5,3.3,233.54,0,0.145
57701,20110222,6,3.25,233.62,0,0.386
57702,20110222,7,3.38,234.39,0,0.406
57703,20110222,8,3.65,235.1,0,0.321
57704,20110222,9,4.03,235.03,0,0.16
57705,20110222,10,4.45,234.02,0,0.065
57706,20110222,11,4.77,232.81,0,0.105
57707,20110222,12,4.81,231.98,0,0.175
57746,20110222,3,3.49,223.67,12,0.195
57747,20110222,4,3.64,226.46,12,0.185
57748,20110222,5,3.69,229.6,12,0.145
57749,20110222,6,3.51,232.44,12,0.386
57750,20110222,7,3.04,234.9,12,0.406
57751,20110222,8,2.58,237.7,12,0.321
57752,20110222,9,2.47,240.82,12,0.16
57753,20110222,10,2.96,242.88,12,0.065
57754,20110222,11,3.73,244.13,12,0.105
57755,20110222,12,4.37,245.73,12,0.175
57828,20110223,37,3.78,40.61,0,0.15
57829,20110223,38,3.29,46.32,0,0.15
57830,20110223,39,2.78,53.2,0,0.206
57831,20110223,40,2.35,61.3,0,0.266
57832,20110223,41,2.03,71.87,0,0.201
57833,20110223,42,1.91,85.94,0,0.226
57834,20110223,43,2.04,101.64,0,0.165
57835,20110223,44,2.3,117.29,0,0.085
57836,20110223,45,2.58,135.24,0,0.241
57837,20110223,46,3.0,156.37,0,0.316
57864,20110223,25,2.98,42.74,12,0.15
57865,20110223,26,3.49,52.49,12,0.15
57866,20110223,27,3.84,58.9,12,0.206
57867,20110223,28,3.62,64.36,12,0.266
57868,20110223,29,3.06,71.92,12,0.201
57869,20110223,30,2.57,83.9,12,0.226
57870,20110223,31,2.5,98.0,12,0.165
57871,20110223,32,2.68,110.38,12,0.085
57872,20110223,33,2.88,122.12,12,0.241
57873,20110223,34,3.02,136.05,12,0.316
57874,20110223,35,3.22,150.43,12,0.211
57876,20110223,37,3.83,167.89,12,0.015
57877,20110223,38,3.92,171.65,12,0.0
57878,20110223,39,3.68,175.67,12,0.0
57879,20110223,40,3.09,183.27,12,0.0
57880,20110223,41,2.56,197.33,12,0.02
57881,20110223,42,2.58,213.41,12,0.095
57882,20110223,43,3.23,219.98,12,0.07
57883,20110223,44,4.13,219.67,12,0.14
57884,20110223,45,4.91,217.56,12,0.29100000000000004
57885,20110223,46,5.34,215.35,12,0.426
57900,20110224,13,3.37,56.5,0,0.15
57901,20110224,14,4.13,64.0,0,0.15
57902,20110224,15,4.68,70.23,0,0.206
57903,20110224,16,4.79,76.97,0,0.266
57904,20110224,17,4.57,84.68,0,0.201
57905,20110224,18,4.22,92.65,0,0.226
57906,20110224,19,3.86,99.66,0,0.165
57907,20110224,20,3.59,106.86,0,0.085
57908,20110224,21,3.55,115.63,0,0.241
57909,20110224,22,3.89,125.11,0,0.316
57910,20110224,23,4.37,132.67,0,0.211
57912,20110224,25,4.54,142.95,0,0.015
57913,20110224,26,4.14,148.69,0,0.0
57914,20110224,27,3.73,156.77,0,0.0
57915,20110224,28,3.54,167.08,0,0.0
57916,20110224,29,3.57,177.98,0,0.02
57917,20110224,30,3.69,188.49,0,0.095
57918,20110224,31,3.81,198.5,0,0.07
57919,20110224,32,3.88,207.16,0,0.14
57920,20110224,33,3.83,213.59,0,0.29100000000000004
57921,20110224,34,3.61,217.27,0,0.426
57922,20110224,35,3.44,218.22,0,0.28600000000000003
57923,20110224,36,3.65,216.43,0,0.226
57924,20110224,37,4.44,212.93,0,0.306
57925,20110224,38,5.44,207.77,0,0.366
57926,20110224,39,6.22,199.75,0,0.361
57927,20110224,40,6.64,187.44,0,0.29600000000000004
57928,20110224,41,7.03,173.59,0,0.451
57929,20110224,42,7.46,162.42,0,0.596
57930,20110224,43,7.67,156.11,0,0.496
57931,20110224,44,7.49,152.75,0,0.6970000000000001
57932,20110224,45,6.95,150.18,0,0.5660000000000001
57933,20110224,46,6.16,146.53,0,0.642
57948,20110224,13,4.36,137.9,12,0.015
57949,20110224,14,4.54,140.17,12,0.0
57950,20110224,15,4.49,144.02,12,0.0
57951,20110224,16,4.09,152.02,12,0.0
57952,20110224,17,3.62,164.52,12,0.02
57953,20110224,18,3.39,178.27,12,0.095
57954,20110224,19,3.4,187.48,12,0.07
57955,20110224,20,3.41,192.95,12,0.14
57956,20110224,21,3.27,198.53,12,0.29100000000000004
57957,20110224,22,2.99,208.0,12,0.426
57958,20110224,23,2.87,219.12,12,0.28600000000000003
57959,20110224,24,3.14,224.16,12,0.226
57960,20110224,25,3.82,219.44,12,0.306
57961,20110224,26,4.72,210.56,12,0.366
57962,20110224,27,5.57,200.66,12,0.361
57963,20110224,28,6.16,189.76,12,0.29600000000000004
57964,20110224,29,6.61,178.56,12,0.451
57965,20110224,30,7.03,168.55,12,0.596
57966,20110224,31,7.33,160.79,12,0.496
57967,20110224,32,7.37,154.85,12,0.6970000000000001
57968,20110224,33,7.01,149.95,12,0.5660000000000001
57969,20110224,34,6.21,145.24,12,0.642
57970,20110224,35,5.28,139.93,12,0.596
57986,20110225,3,2.25,163.68,0,0.0
57987,20110225,4,2.36,178.97,0,0.0
57988,20110225,5,2.67,194.16,0,0.02
57989,20110225,6,3.16,205.72,0,0.095
57990,20110225,7,3.73,212.91,0,0.07
57991,20110225,8,4.25,216.43,0,0.14
57992,20110225,9,4.59,216.9,0,0.29100000000000004
57993,20110225,10,4.71,214.63,0,0.426
57994,20110225,11,4.75,210.72,0,0.28600000000000003
57995,20110225,12,4.85,206.7,0,0.226
57996,20110225,13,5.12,203.65,0,0.306
57997,20110225,14,5.41,199.72,0,0.366
57998,20110225,15,5.62,192.37,0,0.361
57999,20110225,16,5.82,180.2,0,0.29600000000000004
58000,20110225,17,6.17,166.93,0,0.451
58001,20110225,18,6.49,156.5,0,0.596
58002,20110225,19,6.47,150.04,0,0.496
58003,20110225,20,6.08,145.36,0,0.6970000000000001
58004,20110225,21,5.5,140.18,0,0.5660000000000001
58005,20110225,22,4.97,132.84,0,0.642
58006,20110225,23,4.65,124.66,0,0.596
58034,20110225,3,6.11,189.93,12,0.0
58035,20110225,4,6.24,179.13,12,0.0
58036,20110225,5,6.44,167.71,12,0.02
58037,20110225,6,6.78,157.6,12,0.095
58038,20110225,7,7.17,150.16,12,0.07
58039,20110225,8,7.4,144.63,12,0.14
58040,20110225,9,7.31,139.71,12,0.29100000000000004
58041,20110225,10,6.85,134.19,12,0.426
58042,20110225,11,6.25,128.1,12,0.28600000000000003
58043,20110225,12,5.77,122.84,12,0.226
58168,20110226,41,2.64,322.17,12,0.03
58169,20110226,42,2.9,314.34,12,0.08
58170,20110226,43,3.17,307.78,12,0.025
58171,20110226,44,3.35,301.01,12,0.0
58172,20110226,45,3.34,291.99,12,0.0
58173,20110226,46,3.18,278.33,12,0.0
58206,20110227,31,2.34,318.64,0,0.025
58207,20110227,32,2.81,298.04,0,0.0
58208,20110227,33,2.86,278.76,0,0.0
58209,20110227,34,2.48,245.72,0,0.0
58210,20110227,35,2.97,204.89,0,0.005
58211,20110227,36,4.13,185.96,0,0.055
58212,20110227,37,4.93,182.7,0,0.125
58213,20110227,38,5.32,182.42,0,0.521
58214,20110227,39,5.61,177.52,0,0.6920000000000001
58215,20110227,40,6.23,165.19,0,0.612
58216,20110227,41,7.27,152.76,0,0.672
58220,20110227,45,7.25,141.63,0,0.847
58221,20110227,46,6.25,141.56,0,0.852
58236,20110227,13,2.69,36.72,12,0.195
58237,20110227,14,2.63,33.25,12,0.15
58238,20110227,15,2.91,28.9,12,0.09
58246,20110227,23,2.0,193.82,12,0.005
58247,20110227,24,2.54,183.4,12,0.055
58248,20110227,25,3.43,175.49,12,0.125
58249,20110227,26,4.5,169.23,12,0.521
58250,20110227,27,5.54,162.53,12,0.6920000000000001
58251,20110227,28,6.42,154.61,12,0.612
58252,20110227,29,7.08,147.53,12,0.672
58253,20110227,30,7.34,143.03,12,0.672
58254,20110227,31,7.04,142.0,12,0.682
58255,20110227,32,6.36,143.22,12,0.787
58256,20110227,33,5.62,144.94,12,0.847
58257,20110227,34,5.06,145.18,12,0.852
58258,20110227,35,4.72,144.62,12,0.857
58260,20110227,37,4.73,148.92,12,0.787
58261,20110227,38,5.02,154.13,12,0.607
58262,20110227,39,5.38,159.45,12,0.496
58263,20110227,40,5.69,164.19,12,0.486
58264,20110227,41,5.9,168.41,12,0.386
58265,20110227,42,5.99,172.34,12,0.29600000000000004
58266,20110227,43,5.89,175.95,12,0.266
58267,20110227,44,5.41,178.33,12,0.231
58268,20110227,45,4.3,177.77,12,0.08
58269,20110227,46,2.52,168.08,12,0.005
58274,20110228,3,2.79,36.87,0,0.09
58275,20110228,4,2.85,35.86,0,0.02
58276,20110228,5,2.84,32.49,0,0.03
58280,20110228,9,1.73,269.7,0,0.0
58281,20110228,10,2.11,224.19,0,0.0
58282,20110228,11,3.15,190.44,0,0.005
58283,20110228,12,4.49,172.64,0,0.055
58284,20110228,13,5.58,162.79,0,0.125
58285,20110228,14,6.35,155.49,0,0.521
58286,20110228,15,6.89,148.81,0,0.6920000000000001
58287,20110228,16,7.33,142.36,0,0.612
58288,20110228,17,7.64,136.82,0,0.672
58289,20110228,18,7.73,132.9,0,0.672
58290,20110228,19,7.51,130.95,0,0.682
58291,20110228,20,7.04,130.2,0,0.787
58292,20110228,21,6.41,129.66,0,0.847
58293,20110228,22,5.76,128.38,0,0.852
58294,20110228,23,5.16,126.43,0,0.857
58296,20110228,25,4.49,123.61,0,0.787
58297,20110228,26,4.44,124.65,0,0.607
58298,20110228,27,4.54,128.07,0,0.496
58299,20110228,28,4.78,133.48,0,0.486
58300,20110228,29,5.17,138.56,0,0.386
58301,20110228,30,5.65,141.19,0,0.29600000000000004
58302,20110228,31,6.1,140.78,0,0.266
58303,20110228,32,6.14,139.05,0,0.231
58304,20110228,33,5.35,137.41,0,0.08
58305,20110228,34,3.51,136.38,0,0.005
58322,20110228,3,7.56,151.4,12,0.09
58327,20110228,8,7.74,134.2,12,0.0
58328,20110228,9,7.02,135.21,12,0.0
58329,20110228,10,6.11,134.31,12,0.0
58330,20110228,11,5.22,131.44,12,0.005
58331,20110228,12,4.56,127.79,12,0.055
58332,20110228,13,4.28,125.74,12,0.787
58333,20110228,14,4.3,126.43,12,0.607
58334,20110228,15,4.54,129.62,12,0.496
58335,20110228,16,4.93,134.26,12,0.486
58336,20110228,17,5.4,138.33,12,0.386
58337,20110228,18,5.84,140.35,12,0.29600000000000004
58338,20110228,19,6.12,139.73,12,0.266
58339,20110228,20,5.97,136.86,12,0.231
58340,20110228,21,5.17,131.06,12,0.08
58341,20110228,22,3.71,117.94,12,0.005
58342,20110228,23,2.49,86.06,12,0.0
58343,20110228,24,2.56,46.7,12,0.0
58370,20110301,3,4.47,125.7,0,0.496
58371,20110301,4,4.74,132.51,0,0.486
58372,20110301,5,5.14,138.0,0,0.386
58373,20110301,6,5.45,140.2,0,0.29600000000000004
58374,20110301,7,5.48,138.27,0,0.266
58375,20110301,8,5.11,132.5,0,0.231
58376,20110301,9,4.31,121.47,0,0.08
58377,20110301,10,3.3,99.63,0,0.005
58378,20110301,11,2.9,66.32,0,0.0
58379,20110301,12,3.13,41.76,0,0.0
58418,20110301,3,4.02,35.67,12,0.496
58419,20110301,4,4.57,39.26,12,0.486
58420,20110301,5,5.1,41.44,12,0.386
58421,20110301,6,5.53,41.79,12,0.29600000000000004
58422,20110301,7,5.8,40.26,12,0.266
58423,20110301,8,5.93,37.76,12,0.231
58424,20110301,9,5.93,35.29,12,0.08
58425,20110301,10,5.82,33.74,12,0.005
58426,20110301,11,5.74,33.94,12,0.0
58427,20110301,12,5.88,36.64,12,0.0
58548,20110302,37,5.13,317.29,12,0.231
58549,20110302,38,5.74,317.27,12,0.446
58550,20110302,39,6.18,317.69,12,0.536
58551,20110302,40,6.43,317.4,12,0.581
58552,20110302,41,6.51,316.88,12,0.536
58553,20110302,42,6.45,316.94,12,0.551
58554,20110302,43,6.3,318.22,12,0.581
58555,20110302,44,6.06,320.49,12,0.591
58556,20110302,45,5.75,323.3,12,0.386
58557,20110302,46,5.4,326.5,12,0.326
58584,20110303,25,5.35,316.78,0,0.231
58585,20110303,26,6.03,317.07,0,0.446
58586,20110303,27,6.52,318.05,0,0.536
58587,20110303,28,6.8,318.58,0,0.581
58588,20110303,29,6.86,319.07,0,0.536
58589,20110303,30,6.69,320.22,0,0.551
58590,20110303,31,6.32,322.67,0,0.581
58591,20110303,32,5.81,326.29,0,0.591
58620,20110303,13,4.32,315.42,12,0.231
58621,20110303,14,4.88,313.89,12,0.446
58622,20110303,15,5.34,313.69,12,0.536
58623,20110303,16,5.68,313.61,12,0.581
58624,20110303,17,5.86,313.72,12,0.536
58625,20110303,18,5.82,314.39,12,0.551
58626,20110303,19,5.57,315.98,12,0.581
58627,20110303,20,5.15,318.68,12,0.591
58628,20110303,21,4.68,322.64,12,0.386
58629,20110303,22,4.26,328.07,12,0.326
58658,20110304,3,5.49,314.57,0,0.536
58659,20110304,4,5.78,315.13,0,0.581
58660,20110304,5,5.89,315.89,0,0.536
58661,20110304,6,5.8,316.72,0,0.551
58662,20110304,7,5.53,317.59,0,0.581
58663,20110304,8,5.15,318.82,0,0.591
58664,20110304,9,4.75,320.9,0,0.386
58665,20110304,10,4.44,324.26,0,0.326
58836,20110305,37,5.84,183.62,12,0.231
58837,20110305,38,5.69,189.55,12,0.21600000000000005
58838,20110305,39,5.5,196.57,12,0.226
58839,20110305,40,5.47,202.72,12,0.21600000000000005
58840,20110305,41,5.44,206.17,12,0.175
58841,20110305,42,5.14,205.75,12,0.185
58842,20110305,43,4.46,200.0,12,0.12
58843,20110305,44,3.76,189.7,12,0.07
58844,20110305,45,3.35,180.28,12,0.085
58845,20110305,46,3.24,180.03,12,0.08
58872,20110306,25,4.16,190.4,0,0.231
58873,20110306,26,4.11,196.21,0,0.21600000000000005
58874,20110306,27,4.17,200.83,0,0.226
58875,20110306,28,4.49,201.55,0,0.21600000000000005
58876,20110306,29,4.91,199.41,0,0.175
58877,20110306,30,5.25,196.09,0,0.185
58878,20110306,31,5.37,192.31,0,0.12
58879,20110306,32,5.39,188.28,0,0.07
58880,20110306,33,5.48,184.56,0,0.085
58881,20110306,34,5.71,181.96,0,0.08
58882,20110306,35,5.83,180.74,0,0.09
58883,20110306,36,5.48,180.82,0,0.055
58884,20110306,37,4.47,182.5,0,0.06
58885,20110306,38,3.14,186.09,0,0.045
58886,20110306,39,1.96,191.43,0,0.055
58893,20110306,46,1.94,190.36,0,0.0
58908,20110306,13,4.97,194.87,12,0.231
58909,20110306,14,4.88,198.55,12,0.21600000000000005
58910,20110306,15,4.76,201.71,12,0.226
58911,20110306,16,4.8,202.67,12,0.21600000000000005
58912,20110306,17,4.92,201.49,12,0.175
58913,20110306,18,5.03,198.86,12,0.185
58914,20110306,19,5.03,195.23,12,0.12
58915,20110306,20,5.04,191.02,12,0.07
58916,20110306,21,5.16,186.92,12,0.085
58917,20110306,22,5.44,183.82,12,0.08
58918,20110306,23,5.59,181.93,12,0.09
58919,20110306,24,5.3,180.98,12,0.055
58920,20110306,25,4.37,180.71,12,0.06
58921,20110306,26,3.12,180.79,12,0.045
58922,20110306,27,2.02,180.46,12,0.055
58926,20110306,31,1.65,151.74,12,0.06
58927,20110306,32,1.99,150.56,12,0.05
58928,20110306,33,2.26,158.6,12,0.02
58929,20110306,34,2.57,175.71,12,0.0
58930,20110306,35,3.02,193.56,12,0.0
58932,20110306,37,3.54,217.41,12,0.0
58933,20110306,38,3.34,227.87,12,0.0
58934,20110306,39,3.0,241.09,12,0.0
58935,20110306,40,2.73,258.2,12,0.0
58936,20110306,41,2.69,276.32,12,0.0
58937,20110306,42,2.84,290.13,12,0.05
58938,20110306,43,3.03,297.65,12,0.08
58939,20110306,44,3.19,302.33,12,0.05
58940,20110306,45,3.38,307.64,12,0.075
58941,20110306,46,3.69,314.75,12,0.105
58946,20110307,3,4.55,195.15,0,0.226
58947,20110307,4,4.59,195.65,0,0.21600000000000005
58948,20110307,5,4.51,195.44,0,0.175
58949,20110307,6,4.43,194.04,0,0.185
58950,20110307,7,4.45,191.18,0,0.12
58951,20110307,8,4.59,187.32,0,0.07
58952,20110307,9,4.85,183.12,0,0.085
58953,20110307,10,5.18,179.27,0,0.08
58954,20110307,11,5.37,176.45,0,0.09
58955,20110307,12,5.15,174.96,0,0.055
58956,20110307,13,4.39,174.97,0,0.06
58957,20110307,14,3.39,175.76,0,0.045
58958,20110307,15,2.59,175.27,0,0.055
58959,20110307,16,2.29,170.26,0,0.04
