"hors","ws","wd","anno","mes","dia","horsObs","wp1"
37,3.56,175.56,2011,12,4,12,0.13
5,4.76,61.31,2011,12,5,0,0.637
7,3.52,79.69,2011,12,5,0,0.266
12,1.55,116.58,2011,12,5,0,0.005
14,1.6,118.44,2011,12,5,0,0.025
18,1.77,145.65,2011,12,5,0,0.085
32,3.41,191.36,2011,12,5,0,0.08
10,3.17,178.37,2011,12,5,12,0.075
17,3.44,201.85,2011,12,5,12,0.01
19,3.46,199.07,2011,12,5,12,0.065
8,1.65,173.06,2011,12,6,12,0.08
38,7.15,86.06,2011,12,7,0,0.546
44,8.8,81.62,2011,12,7,0,0.772
27,7.43,64.88,2011,12,7,12,0.737
40,4.05,72.7,2011,12,7,12,0.446
44,3.48,67.55,2011,12,7,12,0.296
21,6.72,74.82,2011,12,8,0,0.772
26,4.28,60,2011,12,8,0,0.662
37,5.63,61.69,2011,12,8,0,0.306
48,3.22,82.24,2011,12,8,0,0.672
18,3.83,69.37,2011,12,8,12,0.276
21,3.88,59.49,2011,12,8,12,0.301
22,4.06,55.71,2011,12,8,12,0.256
25,5.12,59.48,2011,12,8,12,0.306
32,4.47,89.37,2011,12,8,12,0.311
2,5.35,74.93,2011,12,9,0,0.662
10,3.9,52.18,2011,12,9,0,0.256
14,5.63,50.1,2011,12,9,0,0.281
29,5.53,50.34,2011,12,11,0,0.712
31,5.12,52.3,2011,12,11,0,0.672
38,4.12,58.13,2011,12,11,0,0.356
46,1.96,47.36,2011,12,11,0,0.065
17,5.72,50.38,2011,12,11,12,0.712
18,5.49,50.75,2011,12,11,12,0.707
31,3.25,49.5,2011,12,11,12,0.12
45,2.79,79.13,2011,12,11,12,0.246
48,2.68,80.89,2011,12,11,12,0.165
1,5.81,44.52,2011,12,12,0,0.617
2,5.64,45.08,2011,12,12,0,0.612
14,4.01,54.93,2011,12,12,0,0.356
17,4.25,59.79,2011,12,12,0,0.165
25,2.51,69.96,2011,12,12,0,0.175
30,3.04,80.54,2011,12,12,0,0.321
7,2.45,80.83,2011,12,13,12,0.301
8,1.92,77.84,2011,12,13,12,0.286
10,1.72,67.36,2011,12,13,12,0.19
39,6.95,40.32,2011,12,14,0,0.847
46,7.05,86.66,2011,12,14,0,0.857
47,6.82,89.23,2011,12,14,0,0.822
13,6.7,37.12,2011,12,15,0,0.832
30,8.31,96.91,2011,12,15,0,0.862
32,6.98,98.36,2011,12,15,0,0.827
47,5.07,101.51,2011,12,15,0,0.246
25,6.28,88.14,2011,12,15,12,0.371
3,7.81,84.69,2011,12,16,0,0.852
10,6.39,93.53,2011,12,16,0,0.747
18,4.39,115.82,2011,12,16,0,0.396
21,5.05,105.17,2011,12,16,0,0.346
22,5.19,104.55,2011,12,16,0,0.281
23,5.28,106.37,2011,12,16,0,0.246
37,3.88,23.55,2011,12,17,12,0.461
46,5.44,56.04,2011,12,17,12,0.877
35,5.8,50.34,2011,12,18,0,0.867
42,5.85,86.69,2011,12,18,0,0.817
21,5.72,38.82,2011,12,18,12,0.882
33,5.44,119.09,2011,12,18,12,0.511
40,3.26,157.16,2011,12,18,12,0.491
43,3.16,159.22,2011,12,18,12,0.411
1,3.78,31.02,2011,12,19,0,0.461
14,5.45,64.39,2011,12,19,0,0.922
16,5.24,73.67,2011,12,19,0,0.822
23,4.48,119.75,2011,12,19,0,0.516
33,2.84,179.61,2011,12,19,0,0.185
2,5.13,68.7,2011,12,19,12,0.602
6,5.6,83.2,2011,12,19,12,0.857
14,4.39,132.35,2011,12,19,12,0.341
3,4.25,158.99,2011,12,20,0,0.516
9,2.53,173.99,2011,12,20,0,0.185
37,3.99,87.37,2011,12,21,0,0.406
39,4.58,91.88,2011,12,21,0,0.291
32,3.57,106.48,2011,12,21,12,0.08
38,1.47,113.98,2011,12,21,12,0.005
43,3.85,170.32,2011,12,21,12,0.115
15,5.15,80.43,2011,12,22,0,0.291
3,3.15,125.01,2011,12,23,0,0.005
11,4.76,143.92,2011,12,23,0,0.416
22,2.38,130.26,2011,12,23,0,0.035
24,1.88,144.36,2011,12,23,0,0
1,5.2,146.18,2011,12,23,12,0
11,2.17,157.11,2011,12,23,12,0.416
39,5.15,119.98,2011,12,24,12,0.591
46,3.62,126.13,2011,12,24,12,0.105
34,3.77,127.83,2011,12,25,0,0.105
19,5.25,135.26,2011,12,25,12,0.366
38,5.64,41.57,2011,12,25,12,0.862
48,4.47,43.6,2011,12,25,12,0.301
1,4.96,42.71,2011,12,27,0,0.762
10,4.16,43.86,2011,12,27,0,0.541
11,3.8,41.72,2011,12,27,0,0.311
8,1.47,348.1,2011,12,27,12,0.747
42,2.5,350,2011,12,28,0,0.11
39,3.59,297.6,2011,12,28,12,0.396
43,3.63,289.31,2011,12,28,12,0.045
13,2.2,340.66,2011,12,29,0,0.08
15,1.86,338.44,2011,12,29,0,0.155
19,3.46,332.63,2011,12,29,0,0.145
39,2.57,343.54,2011,12,29,0,0
16,3.77,304.29,2011,12,29,12,0.331
18,3.53,300.5,2011,12,29,12,0.14
24,2.26,320.48,2011,12,29,12,0
33,2.77,336.97,2011,12,29,12,0
3,4.02,294.27,2011,12,30,0,0.396
15,2.83,323.27,2011,12,30,0,0
2,3.28,322.59,2011,12,30,12,0.406
34,6.96,82.66,2012,1,1,0,0.797
24,5.47,95.73,2012,1,1,12,0.757
32,4.97,128.22,2012,1,1,12,0.536
38,3.82,142,2012,1,1,12,0.596
48,3.29,133.58,2012,1,1,12,0.747
2,8.65,85.46,2012,1,2,0,0.832
7,6.67,88.11,2012,1,2,0,0.802
9,6.95,94.35,2012,1,2,0,0.767
19,6.08,121.18,2012,1,2,0,0.421
25,3.96,135.05,2012,1,2,0,0.652
1,5.85,99.64,2012,1,2,12,0.852
11,3.86,132.76,2012,1,2,12,0.737
12,3.78,134.68,2012,1,2,12,0.757
5,4.33,175.37,2012,1,3,12,0.361
9,3.19,134.78,2012,1,3,12,0.622
41,4.24,98.03,2012,1,4,0,0.05
45,3.13,78.75,2012,1,4,0,0.211
36,3.31,51.28,2012,1,5,0,0.757
39,3.85,54.48,2012,1,5,0,0.602
44,4.31,61.62,2012,1,5,0,0.466
47,4.31,66.1,2012,1,5,0,0.471
48,4.35,67.81,2012,1,5,0,0.231
23,3.63,62.32,2012,1,5,12,0.757
27,4.24,64.64,2012,1,5,12,0.602
34,3.71,75.42,2012,1,5,12,0.561
17,4.17,62.05,2012,1,6,0,0.667
23,3.71,82.87,2012,1,6,0,0.471
8,4.51,73.58,2012,1,6,12,0.596
39,3.78,57.34,2012,1,7,12,0.296
42,4.23,43.55,2012,1,7,12,0.536
18,4.07,57.6,2012,1,8,12,0.536
20,3.85,68.77,2012,1,8,12,0.371
23,4.04,61.43,2012,1,8,12,0.271
37,3.99,44.23,2012,1,8,12,0.857
1,3.35,49.71,2012,1,9,0,0.271
10,4.51,65.4,2012,1,9,0,0.361
12,4.76,52.88,2012,1,9,0,0.19
25,4.8,56.71,2012,1,9,0,0.857
33,4.97,112.23,2012,1,9,0,0.712
36,3.99,120.79,2012,1,9,0,0.361
6,6.18,45.12,2012,1,9,12,0.536
13,4.82,56.34,2012,1,9,12,0.857
23,4.6,118.27,2012,1,9,12,0.617
2,2.74,132.89,2012,1,10,12,0.842
37,5.28,280.35,2012,1,11,0,0.211
34,4.53,285.46,2012,1,11,12,0.06
41,2.82,6.7,2012,1,11,12,0.331
14,4.82,292.55,2012,1,12,0,0.206
18,3.5,39.73,2012,1,12,12,0.486
35,4.66,117.59,2012,1,12,12,0.481
7,3.67,47.07,2012,1,13,0,0.416
19,6.9,128.53,2012,1,13,0,0.496
4,4.78,102.89,2012,1,13,12,0.321
5,5.27,120.44,2012,1,13,12,0.331
10,5.12,118.93,2012,1,13,12,0.441
45,4.5,42.25,2012,1,15,0,0.581
17,4.43,1.69,2012,1,15,12,0.591
34,3.91,48.01,2012,1,15,12,0.476
37,3,51.51,2012,1,15,12,0.481
41,1.86,58.52,2012,1,15,12,0.12
1,4.11,0.74,2012,1,16,0,0.276
16,5.34,9.12,2012,1,16,0,0.812
26,3.21,43.83,2012,1,16,0,0.386
7,5.31,26.84,2012,1,16,12,0.486
43,3.97,104.52,2012,1,18,12,0.316
28,4.17,99.04,2012,1,19,0,0.692
38,1.94,86.59,2012,1,19,0,0.01
39,1.9,82.89,2012,1,19,0,0.02
44,2.73,77.21,2012,1,19,0,0.095
48,2.71,49.31,2012,1,19,0,0.827
29,3.43,71.83,2012,1,19,12,0.12
34,1.48,49.67,2012,1,19,12,0.055
36,2.11,45.39,2012,1,19,12,0.827
15,2.29,79.11,2012,1,20,0,0.02
1,1.44,63.38,2012,1,20,12,0.792
6,2.98,70.07,2012,1,20,12,0.306
8,2.05,52.76,2012,1,20,12,0.226
31,4.31,354.99,2012,1,22,0,0.662
36,5.22,331.36,2012,1,22,0,0.411
39,6.42,45.76,2012,1,22,12,0.872
41,6.52,49.24,2012,1,22,12,0.867
43,6.61,50.12,2012,1,22,12,0.862
46,6.76,57.99,2012,1,22,12,0.887
3,4.13,351.48,2012,1,23,0,0.667
6,4.11,359.19,2012,1,23,0,0.687
26,7.05,37.39,2012,1,23,0,0.877
7,7.46,58.57,2012,1,24,0,0.862
24,4.72,104.07,2012,1,24,0,0.757
5,8.06,83.21,2012,1,24,12,0.867
10,5.03,102.81,2012,1,24,12,0.887
11,4.64,107.52,2012,1,24,12,0.832
12,4.47,110.68,2012,1,24,12,0.822
44,4.1,359.12,2012,1,25,0,0.175
28,4.7,333.06,2012,1,25,12,0.14
44,1.78,189.5,2012,1,25,12,0
33,1.86,188.43,2012,1,26,0,0
45,7.48,109.3,2012,1,26,0,0.446
23,2.39,171.82,2012,1,26,12,0
29,5.82,123.11,2012,1,26,12,0
32,6.77,113.87,2012,1,26,12,0.471
2,3.16,281.17,2012,1,27,0,0.07
11,2.31,167.29,2012,1,27,0,0
1,3.78,147.4,2012,1,27,12,0.165
41,4.37,103.41,2012,1,28,12,0.541
27,4.73,114.05,2012,1,29,0,0.331
37,3.39,73.22,2012,1,29,0,0.105
43,4.35,59.52,2012,1,29,0,0.381
17,4.2,107.01,2012,1,29,12,0.541
30,4.54,63.8,2012,1,29,12,0.316
33,2.22,36.03,2012,1,29,12,0.06
42,2.55,1.54,2012,1,29,12,0.09
10,4.36,84.47,2012,1,30,0,0.231
14,4.64,68.25,2012,1,30,0,0.16
17,4.67,67.12,2012,1,30,0,0.276
33,3.49,10.97,2012,1,30,0,0.316
34,3.87,21.32,2012,1,30,0,0.331
7,3.16,41.48,2012,1,30,12,0.296
10,2.1,356.28,2012,1,30,12,0.231
15,2.69,351.43,2012,1,30,12,0.311
16,2.55,351.85,2012,1,30,12,0.185
22,3.97,46.02,2012,1,30,12,0.331
5,2.82,15.33,2012,1,31,0,0.14
10,3.86,55.04,2012,1,31,0,0.331
10,4.18,48.41,2012,1,31,12,0.331
40,2.38,143.89,2012,2,1,0,0.05
42,2.3,138.98,2012,2,1,0,0.09
47,2.72,135.52,2012,2,1,0,0.15
39,2.93,131.51,2012,2,1,12,0.145
17,2.67,146.97,2012,2,2,0,0.065
21,3.15,141.95,2012,2,2,0,0.095
48,2.92,119.31,2012,2,2,0,0.14
14,2.08,133.17,2012,2,2,12,0.07
21,2.42,84.57,2012,2,2,12,0.065
35,3.16,110.35,2012,2,2,12,0.15
36,2.72,113.45,2012,2,2,12,0.14
5,2.01,107.44,2012,2,3,0,0.08
12,2.94,81.62,2012,2,3,0,0.211
24,2.28,146.54,2012,2,4,0,0.135
43,4.88,80.2,2012,2,4,12,0.596
34,4.83,77.35,2012,2,5,0,0.591
37,5.73,74.79,2012,2,5,0,0.652
19,5.42,81.12,2012,2,5,12,0.596
9,5.17,77.92,2012,2,6,0,0.586
13,5.98,75.51,2012,2,6,0,0.652
22,5.2,91.22,2012,2,6,0,0.602
23,4.05,95.53,2012,2,6,0,0.521
23,3.76,175.29,2012,2,6,12,0.105
6,2.81,122.5,2012,2,7,0,0.135
39,4.46,73.84,2012,2,8,0,0.471
27,4.38,71.45,2012,2,8,12,0.471
31,4.54,61.72,2012,2,8,12,0.732
39,4.3,60.93,2012,2,8,12,0.692
40,4.34,62.41,2012,2,8,12,0.757
21,4.35,59.18,2012,2,9,0,0.752
45,3.49,94.5,2012,2,9,0,0.13
22,4.08,61.37,2012,2,9,12,0.551
24,4.15,57.14,2012,2,9,12,0.672
6,4.94,62.59,2012,2,10,0,0.812
12,4.31,58.55,2012,2,10,0,0.672
9,3.12,84.48,2012,2,10,12,0.632
38,3.98,100.85,2012,2,11,12,0.807
40,4.11,102.55,2012,2,11,12,0.682
46,4.13,88.7,2012,2,11,12,0.682
28,4.28,107.04,2012,2,12,0,0.682
35,4.04,88.7,2012,2,12,0,0.581
15,4.5,107.56,2012,2,12,12,0.747
30,5.52,80.73,2012,2,12,12,0.867
8,4.57,94.84,2012,2,13,0,0.667
9,4.46,93.62,2012,2,13,0,0.697
21,4.12,74.58,2012,2,13,0,0.697
31,4.09,69,2012,2,13,0,0.446
1,4.14,94.68,2012,2,13,12,0.812
8,4.37,82.15,2012,2,13,12,0.667
6,4.37,71.49,2012,2,14,0,0.531
9,3.06,60.58,2012,2,14,0,0.396
8,3.69,30.38,2012,2,14,12,0.346
25,2.7,344.99,2012,2,15,12,0.231
45,4.17,83.16,2012,2,15,12,0.471
14,3.83,326.14,2012,2,16,0,0.311
15,4.01,330.1,2012,2,16,0,0.306
16,3.77,335.56,2012,2,16,0,0.306
28,5.05,93.48,2012,2,16,0,0.742
29,5.62,99.39,2012,2,16,0,0.772
31,5.36,100.83,2012,2,16,0,0.456
32,4.58,96.02,2012,2,16,0,0.642
36,3.69,82.3,2012,2,16,0,0.376
46,5.36,97.72,2012,2,16,0,0.657
34,5.11,96.7,2012,2,16,12,0.657
1,5.14,81.78,2012,2,17,0,0.707
13,4.53,82.11,2012,2,17,0,0.366
15,5.7,90.14,2012,2,17,0,0.276
19,7.23,103.56,2012,2,17,0,0.747
37,2.63,122.03,2012,2,19,0,0.055
39,1.85,122.07,2012,2,19,0,0.005
13,3.82,163.04,2012,2,19,12,0.18
18,3.29,160.48,2012,2,19,12,0.115
31,1.79,120.98,2012,2,19,12,0
15,1.84,111.78,2012,2,20,0,0.005
4,1.93,114.57,2012,2,20,12,0.221
7,1.17,132.06,2012,2,20,12,0.12
10,1.48,337.11,2012,2,20,12,0.05
21,4.13,342.51,2012,2,20,12,0.416
2,3.65,329.39,2012,2,21,12,0
4,3.81,343.61,2012,2,21,12,0.18
8,5.53,0.54,2012,2,21,12,0.471
39,4.03,109.36,2012,2,22,0,0.025
46,2.16,101.02,2012,2,22,0,0.1
25,3.33,96.13,2012,2,22,12,0.04
30,3.21,85.77,2012,2,22,12,0.06
34,2.47,100.14,2012,2,22,12,0.1
44,2.61,262.06,2012,2,22,12,0.145
23,2.57,133.23,2012,2,23,0,0.075
27,2.48,224.87,2012,2,23,0,0
30,3.25,248.63,2012,2,23,0,0.155
34,2.24,254.6,2012,2,23,0,0.361
14,4.35,248.46,2012,2,24,0,0.802
18,4.44,239.82,2012,2,24,0,0.581
7,4.46,317.86,2012,2,24,12,0.135
44,3.91,10.84,2012,2,25,12,0.602
33,3.7,22.58,2012,2,26,0,0.687
37,3.42,40.46,2012,2,26,0,0.586
13,4.09,337.44,2012,2,26,12,0.456
20,3.94,15.71,2012,2,26,12,0.602
30,6.04,71.7,2012,2,26,12,0.917
41,6.27,111.51,2012,2,26,12,0.782
23,5.21,99.52,2012,2,27,0,0.872
26,6.14,104.72,2012,2,27,0,0.832
30,5.44,115.07,2012,2,27,0,0.762
6,7.65,73.51,2012,2,27,12,0.581
11,5.98,98.62,2012,2,27,12,0.732
36,0.18,308.02,2012,2,27,12,0.862
3,5.96,114.15,2012,2,28,0,0.832
3,2.14,113.45,2012,2,28,12,0.832
5,2.12,78.12,2012,2,28,12,0.782
8,2.03,79.6,2012,2,28,12,0.331
31,3.65,84.99,2012,2,29,12,0.045
44,2.01,60.64,2012,2,29,12,0
19,2.69,117.42,2012,3,1,0,0.045
20,2.97,119.94,2012,3,1,0,0.211
29,2,47.25,2012,3,1,0,0
31,2.52,44.6,2012,3,1,0,0
44,2.95,303.65,2012,3,1,0,0.211
19,2.42,77.36,2012,3,1,12,0
30,2.32,332.26,2012,3,1,12,0.11
31,2.38,322.76,2012,3,1,12,0.19
9,2.66,65.79,2012,3,2,0,0
11,2.46,17.66,2012,3,2,0,0
14,2.71,341.5,2012,3,2,0,0
18,2.25,332.02,2012,3,2,0,0.11
6,2.44,332.57,2012,3,2,12,0
7,2.51,323.44,2012,3,2,12,0
46,3.76,136.26,2012,3,3,12,0.01
34,4.06,136.55,2012,3,4,0,0.01
46,3.73,115.66,2012,3,4,0,0.095
47,4.13,110.92,2012,3,4,0,0.1
16,3.31,143.18,2012,3,4,12,0.11
33,3.14,121.29,2012,3,4,12,0.075
38,3.85,89.51,2012,3,4,12,0.055
41,3.88,63.17,2012,3,4,12,0.125
5,3.55,136.26,2012,3,5,0,0.05
13,3.88,132.46,2012,3,5,0,0.06
21,3.49,117.25,2012,3,5,0,0.075
3,3.72,127.29,2012,3,5,12,0.16
4,4.16,125.72,2012,3,5,12,0.11
13,4.26,104.35,2012,3,5,12,0.085
1,3.3,90.79,2012,3,6,0,0.085
10,3.14,34.4,2012,3,6,0,0.306
11,2.66,22.21,2012,3,6,0,0.221
10,4.87,4.85,2012,3,6,12,0.306
37,7.32,52.17,2012,3,7,0,0.581
27,5.75,87.33,2012,3,7,12,0.581
41,3.4,104.68,2012,3,7,12,0.281
15,7.61,50.21,2012,3,8,0,0.581
46,6.42,123.4,2012,3,8,0,0.576
48,6.13,115.01,2012,3,8,0,0.561
19,3.05,91.11,2012,3,8,12,0.231
21,2.53,65.86,2012,3,8,12,0.095
34,8.75,125.25,2012,3,8,12,0.576
36,6.66,113.32,2012,3,8,12,0.561
13,4.2,63.7,2012,3,9,0,0.09
15,6.42,89.23,2012,3,9,0,0.281
7,10.8,113.65,2012,3,9,12,0.231
36,4.19,24.57,2012,3,9,12,0.607
39,3.25,59.24,2012,3,10,12,0.627
48,3.19,35.82,2012,3,10,12,0.221
31,3.29,62.17,2012,3,11,0,0.612
47,5.35,357.62,2012,3,11,0,0.501
14,3.07,56.53,2012,3,11,12,0.612
38,4.86,21.55,2012,3,11,12,0.762
11,4.75,102.16,2012,3,13,12,0.466
12,3.39,110.06,2012,3,13,12,0.591
37,2.91,355.83,2012,3,14,0,0.13
38,2.84,351.14,2012,3,14,0,0.221
39,2.92,353.45,2012,3,14,0,0.16
33,3.55,61.08,2012,3,14,12,0.471
34,2.83,61.68,2012,3,14,12,0.321
35,2.18,59.15,2012,3,14,12,0.336
40,3.03,31.58,2012,3,14,12,0.206
42,3.74,32.32,2012,3,14,12,0.12
46,4.52,93.55,2012,3,14,12,0.16
19,5.28,44.76,2012,3,15,0,0.551
31,2.54,83.39,2012,3,15,0,0.085
43,0.36,113.45,2012,3,15,0,0.005
24,3.07,122.25,2012,3,15,12,0.085
31,2.39,155.76,2012,3,15,12,0.005
35,1.8,192.86,2012,3,15,12,0.005
5,2.15,57.89,2012,3,16,0,0.201
6,2.08,61.86,2012,3,16,0,0.12
24,1.87,230.86,2012,3,16,0,0.175
12,1.88,228.58,2012,3,16,12,0.085
33,1.48,67.82,2012,3,18,0,0.03
38,1.33,296.57,2012,3,18,0,0
18,2.03,47.22,2012,3,18,12,0.14
38,2.36,341.55,2012,3,18,12,0.165
39,2.34,354.26,2012,3,18,12,0.301
43,2.32,18.83,2012,3,18,12,0.276
29,2.2,8.82,2012,3,19,0,0.271
35,2.2,10.43,2012,3,19,0,0.226
19,2.28,2.41,2012,3,19,12,0.276
3,2.81,359.77,2012,3,20,12,0.301
11,2.34,355.08,2012,3,20,12,0.226
30,2.12,153.73,2012,3,21,12,0.02
33,0.64,136.34,2012,3,21,12,0.065
40,1.7,202.17,2012,3,21,12,0.145
46,2.8,255.1,2012,3,21,12,0.531
27,1.87,228.67,2012,3,22,0,0.165
40,5.33,290.87,2012,3,22,0,0.627
45,5.01,298.65,2012,3,22,0,0.581
48,2.86,293.67,2012,3,22,0,0.08
17,1.82,229.48,2012,3,22,12,0.165
19,2.02,247.89,2012,3,22,12,0.336
36,3.12,286.88,2012,3,22,12,0.08
7,2.37,255.82,2012,3,23,0,0.336
14,5.03,286.22,2012,3,23,0,0.516
40,4.93,136.94,2012,3,24,12,0.737
42,5.42,165.91,2012,3,24,12,0.822
31,5.09,161.91,2012,3,25,0,0.827
35,6.57,173.27,2012,3,25,0,0.797
46,6.4,158.58,2012,3,25,0,0.607
16,5.34,136.34,2012,3,25,12,0.737
20,5.95,172.97,2012,3,25,12,0.777
32,7.49,159.2,2012,3,25,12,0.612
41,2.24,193.53,2012,3,25,12,0.055
47,1.35,222.39,2012,3,25,12,0.065
8,6.18,173.89,2012,3,26,0,0.777
10,6.06,172.91,2012,3,26,0,0.782
15,6.61,169.07,2012,3,26,0,0.632
28,2.37,184.73,2012,3,26,0,0.135
35,1.67,215.13,2012,3,26,0,0.065
9,1.98,195.29,2012,3,27,0,0.13
7,4.81,3.59,2012,3,27,12,0.08
39,5.39,162.73,2012,3,28,0,0.346
25,5.52,164.43,2012,3,28,12,0.371
39,2.51,172.77,2012,3,28,12,0.02
16,5.25,159.02,2012,3,29,0,0.286
18,4.89,150.87,2012,3,29,0,0.236
20,5.34,152.71,2012,3,29,0,0.296
39,4.21,280.35,2012,3,29,0,0.13
25,2.5,257.67,2012,3,29,12,0.14
32,4.25,273.81,2012,3,29,12,0.401
10,4.47,278.42,2012,3,30,12,0
37,4.14,186.76,2012,3,31,12,0.271
41,2.7,203.48,2012,3,31,12,0.1
42,2.25,195.4,2012,3,31,12,0.105
47,2.18,188.93,2012,3,31,12,0.08
33,2.59,174.19,2012,4,1,0,0.085
38,2.86,197.01,2012,4,1,0,0.035
46,3.13,165.87,2012,4,1,0,0.211
13,4.56,182.02,2012,4,1,12,0.271
16,3.72,199.14,2012,4,1,12,0.135
17,2.98,196.21,2012,4,1,12,0.1
32,4.65,157.03,2012,4,1,12,0.201
34,4.07,158.9,2012,4,1,12,0.211
47,0.4,77.49,2012,4,1,12,0.035
4,2.87,184.29,2012,4,2,0,0.135
10,2.08,177.75,2012,4,2,0,0.085
13,2.7,184.15,2012,4,2,0,0.13
48,2.45,99.6,2012,4,2,0,0.06
4,3.95,179.08,2012,4,2,12,0.135
7,4.39,160.43,2012,4,2,12,0.11
36,2.25,107.42,2012,4,2,12,0.06
8,2.76,181.59,2012,4,3,0,0.08
9,2.34,182.51,2012,4,3,0,0.02
39,4.8,181.37,2012,4,4,0,0.201
32,4.79,171.27,2012,4,4,12,0.135
27,2.82,174.24,2012,4,5,0,0.376
44,5.63,161.99,2012,4,5,0,0.356
48,2.71,144.49,2012,4,5,0,0.201
32,5.48,158.81,2012,4,5,12,0.356
6,2.77,169.69,2012,4,6,0,0.341
12,4.02,173.49,2012,4,6,0,0.306
24,2.68,141.2,2012,4,6,0,0.201
1,4.14,172.01,2012,4,6,12,0.306
3,4.6,171,2012,4,6,12,0.376
5,5.17,167.05,2012,4,6,12,0.316
25,4.82,120.04,2012,4,8,0,0.722
37,7.83,112.83,2012,4,8,0,0.897
40,4.89,111.29,2012,4,8,12,0.496
43,5.13,106.53,2012,4,8,12,0.391
3,4.47,115.87,2012,4,9,0,0.546
15,9.05,115.3,2012,4,9,0,0.927
22,7.53,117.34,2012,4,9,0,0.897
28,3.99,108.87,2012,4,9,0,0.496
35,7.32,110.96,2012,4,9,0,0.431
9,8.93,115.21,2012,4,9,12,0.857
20,4.4,102.45,2012,4,9,12,0.331
7,3.65,108.91,2012,4,10,0,0.391
6,8.07,111.6,2012,4,10,12,0.446
45,2.84,141.01,2012,4,11,0,0.075
30,2.78,149.59,2012,4,11,12,0.065
34,2.28,164.37,2012,4,11,12,0.075
37,2.43,182.79,2012,4,11,12,0.135
46,2.8,133.22,2012,4,11,12,0.02
32,2.47,141.56,2012,4,12,0,0.005
39,0.7,109.66,2012,4,12,0,0
46,3.29,109.51,2012,4,12,0,0.211
23,2.35,132.72,2012,4,12,12,0.08
31,2.96,86.03,2012,4,12,12,0.08
7,2.57,150.88,2012,4,13,0,0.045
14,0.6,147.49,2012,4,13,0,0
12,2.51,120.8,2012,4,13,12,0.055
36,2.75,34.54,2012,4,13,12,0.14
40,5.1,39.25,2012,4,14,12,0.491
42,11.16,47,2012,4,15,0,0.892
24,5.76,27.09,2012,4,15,12,0.722
27,9.01,28.53,2012,4,15,12,0.917
33,10.72,51.61,2012,4,15,12,0.882
35,7.15,70.1,2012,4,15,12,0.872
39,8.68,76.71,2012,4,15,12,0.832
13,6.88,26.91,2012,4,16,0,0.837
20,11.28,48.09,2012,4,16,0,0.867
26,8.49,76.49,2012,4,16,0,0.832
33,6.91,95.73,2012,4,16,0,0.586
48,2.37,119.49,2012,4,16,0,0.847
1,6.56,19.3,2012,4,16,12,0.19
2,7.62,19.21,2012,4,16,12,0.12
3,8.67,21.46,2012,4,16,12,0.165
2,9.08,74.38,2012,4,17,0,0.832
37,4.08,71.58,2012,4,18,0,0.201
45,3.86,110.46,2012,4,18,0,0.18
26,4.21,87.47,2012,4,18,12,0.085
19,4.39,102.72,2012,4,19,0,0.281
48,2.57,98.5,2012,4,19,0,0.045
23,3.06,326.29,2012,4,19,12,0.251
30,8.16,21.43,2012,4,19,12,0.877
13,4.37,348.13,2012,4,20,0,0.185
24,3.88,139.38,2012,4,20,0,0.045
39,4.76,217.18,2012,4,21,12,0.627
30,4.61,198.58,2012,4,22,0,0.702
47,8.65,172.89,2012,4,22,0,0.907
39,6.66,160.41,2012,4,22,12,0.867
45,6.12,148.47,2012,4,22,12,0.802
47,6.2,142.65,2012,4,22,12,0.687
48,6.56,141.96,2012,4,22,12,0.717
1,3.88,206.25,2012,4,23,0,0.351
6,4.7,200.03,2012,4,23,0,0.702
7,4.99,196.26,2012,4,23,0,0.692
18,10.88,172.69,2012,4,23,0,0.937
21,9.73,168.84,2012,4,23,0,0.892
30,6.27,158.49,2012,4,23,0,0.847
33,5.3,146.25,2012,4,23,0,0.802
35,4.95,140.49,2012,4,23,0,0.687
6,10.9,174.72,2012,4,23,12,0.702
7,10.7,174.43,2012,4,23,12,0.692
10,8.95,168.42,2012,4,23,12,0.837
11,8.49,166.76,2012,4,23,12,0.862
24,6.09,135.3,2012,4,23,12,0.717
12,7.39,134.51,2012,4,24,0,0.717
44,6.63,118.26,2012,4,25,0,0.727
27,3.14,31.15,2012,4,25,12,0.03
45,3.17,149.04,2012,4,25,12,0.466
17,5.07,100.54,2012,4,26,0,0.065
39,6.54,143.35,2012,4,26,0,0.627
40,6.27,140.83,2012,4,26,0,0.541
48,3.02,140.15,2012,4,26,0,0.612
20,4.21,144.92,2012,4,26,12,0.561
25,7.27,148.57,2012,4,26,12,0.687
28,6.53,144.82,2012,4,26,12,0.541
35,4.28,144.42,2012,4,26,12,0.351
11,6.19,146.49,2012,4,27,0,0.642
12,6.91,146.22,2012,4,27,0,0.551
14,7.1,145.02,2012,4,27,0,0.717
36,1.79,163.68,2012,4,27,12,0.326
41,2.22,232.45,2012,4,28,12,0.09
28,2.52,215.03,2012,4,29,0,0.04
38,4.54,315.55,2012,4,29,0,0.195
17,2.31,254.05,2012,4,29,12,0.09
20,2.82,304.25,2012,4,29,12,0.226
31,3.81,294.99,2012,4,29,12,0.125
34,3.61,307.39,2012,4,29,12,0.501
45,2.54,107.74,2012,4,29,12,0.211
2,3.09,197.94,2012,4,30,0,0.005
4,2.27,239.99,2012,4,30,0,0.04
12,2.92,318.88,2012,4,30,0,0.376
16,5.02,320,2012,4,30,0,0.135
2,4.06,328.41,2012,4,30,12,0.005
